Name_company,Corporate Name,site_url,Authority_Name,Authority_link,date,id,Warning ID,NCA,Date Published At NCA,Date Published At IOSCO,Last Updated,NCA URL,Commercial Name,URL,Other URL,Category,Additional Information
Lunoro Chain,,https://lunoro-chain.com,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/lunoro-chain,2025-07-15,39378,39378.0,,2025-07-15,2025-07-15,2025-07-15,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/lunoro-chain,Lunoro Chain,https://lunoro-chain.com,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Lunoro Chain. This company is a suspected boiler room, a form of online investment fraud. Lunoro Chain has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Lunoro Chain does not have an AFM license or a European Passport."
T.M. Financials Ltd h.o.d. Tag Markets Ltd.,,https://tagmarkets.com,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/financials,2025-07-15,39377,39377.0,,2025-07-15,2025-07-15,2025-07-15,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/financials,T.M. Financials Ltd h.o.d. Tag Markets Ltd.,https://tagmarkets.com,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from T.M. Financials Ltd h.o.d. Tag Markets Ltd. This company is a suspected boiler room, a form of online investment fraud. T.M. Financials Ltd h.o.d. Tag Markets Ltd. has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that T.M. Financials Ltd h.o.d. Tag Markets Ltd. does not have an AFM license or a European Passport."
Silver FX,,https://silver-fx.com,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/silver,2025-07-15,39376,39376.0,,2025-07-15,2025-07-15,2025-07-15,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/silver,Silver FX,https://silver-fx.com,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Silver FX.. This company is a suspected boiler room, a form of online investment fraud. Silver FX. has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Silver FX does not have an AFM license or a European Passport."
Wealth Wise,,https://www.wealth-wise.org,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/wealth-wise,2025-07-15,39375,39375.0,,2025-07-15,2025-07-15,2025-07-15,https://www.fca.org.uk/news/warnings/wealth-wise,Wealth Wise,https://www.wealth-wise.org,,Unregistered/Unlicensed entity offering financial products or services,
Thestreetp.,,www.thestreetp.com,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/thestreetp,2025-07-15,39374,39374.0,,2025-07-15,2025-07-15,2025-07-15,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/thestreetp,Thestreetp.,www.thestreetp.com,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Thestreetp.. This company is a suspected boiler room, a form of online investment fraud. Thestreetp. has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Thestreetp.does not have an AFM license or a European Passport."
CFD Options,,www.cfdoptions.com,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/cfd-options,2025-07-15,39373,39373.0,,2025-07-15,2025-07-15,2025-07-15,https://www.fca.org.uk/news/warnings/cfd-options,CFD Options,www.cfdoptions.com,,Unregistered/Unlicensed entity offering financial products or services,
BestTrade4You,,https://besttrade4you.net/ https://trading.besttrade4you.net/,Romania - Financial Supervisory Authority,https://asfromania.ro/en/a/19/alerte-investitori---informari,2025-07-15,39371,39371.0,,2025-07-15,2025-07-15,2025-07-15,https://asfromania.ro/en/a/19/alerte-investitori---informari,BestTrade4You,https://besttrade4you.net/ https://trading.besttrade4you.net/,,Unregistered/Unlicensed entity offering financial products or services,
https://investing-trade.com/gb,,https://investing-trade.com/gb,Greece - Hellenic Capital Market Commission,http://www.hcmc.gr/aweb/files/warnings/files/INVESTINGTRADE.COM.pdf,2025-07-15,39370,39370.0,,2025-07-15,2025-07-15,2025-07-15,http://www.hcmc.gr/aweb/files/warnings/files/INVESTINGTRADE.COM.pdf,https://investing-trade.com/gb,https://investing-trade.com/gb,,,
TikTok account “mrdiy_thailandLine “MR DIY.”,,https://www.tiktok.com/@mrdiy_thailand,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2651/2568,2025-07-17,39369,39369.0,,2025-07-15,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2651/2568,TikTok account “mrdiy_thailand,https://www.tiktok.com/@mrdiy_thailand,https://line.me/ti/p/gc_Tb6ncp9,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Organic OKJ”,,https://www.facebook.com/profile.php?id=100093289009311,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2650/2568,2025-07-15,39368,39368.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2650/2568,Facebook page “Organic OKJ”,https://www.facebook.com/profile.php?id=100093289009311,https://www.facebook.com/100093289009311/posts/621612894291672/?mibextid=wwXIfr&rdid=TFW42ONtLmJM6sEa#,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page,,https://www.facebook.com/ibrandohkajhu,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2649/2568,2025-07-15,39367,39367.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2649/2568,Facebook page,https://www.facebook.com/ibrandohkajhu,https://www.facebook.com/ibrandohkajhu/videos/724601197163672,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “OKJ Inside Life”,,https://www.facebook.com/profile.php?id=100093325935203,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2648/2568,2025-07-15,39366,39366.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2648/2568,Facebook page “OKJ Inside Life”,https://www.facebook.com/profile.php?id=100093325935203,https://www.facebook.com/100093325935203/videos/1833451484261978,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “สวนฟาร์มออแกนิกเพื่อสุขภาพ Ohkajhu”,,https://www.facebook.com/profile.php?id=100070319449010,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2647/2568,2025-07-15,39365,39365.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2647/2568,Facebook page “สวนฟาร์มออแกนิกเพื่อสุขภาพ Ohkajhu”,https://www.facebook.com/profile.php?id=100070319449010,https://www.facebook.com/100070319449010/videos/1235280258333898,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “OKJ The Jewellery Store”,,https://www.facebook.com/profile.php?id=61553439928971,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2646/2568,2025-07-15,39364,39364.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2646/2568,Facebook page “OKJ The Jewellery Store”,https://www.facebook.com/profile.php?id=61553439928971,https://www.facebook.com/61553439928971/videos/1638441930160470,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Certified Ohkad’s”,,https://www.facebook.com/profile.php?id=100092946272006,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2645/2568,2025-07-15,39363,39363.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2645/2568,Facebook page “Certified Ohkad’s”,https://www.facebook.com/profile.php?id=100092946272006,https://www.facebook.com/100092946272006/videos/1077634821135770,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
quantoria-markets.net,,quantoria-markets.net,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39362,39362.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,quantoria-markets.net,quantoria-markets.net,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “Farm vegetables okj”,,https://www.facebook.com/profile.php?id=61550847801409,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2644/2568,2025-07-15,39361,39361.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2644/2568,Facebook page “Farm vegetables okj”,https://www.facebook.com/profile.php?id=61550847801409,https://www.facebook.com/61550847801409/videos/2282676782235960,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
cfdoptions.com,,cfdoptions.com,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39360,39360.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,cfdoptions.com,cfdoptions.com,,Unregistered/Unlicensed entity offering financial products or services,
tradeshipglobex.com,,tradeshipglobex.com,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39359,39359.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,tradeshipglobex.com,tradeshipglobex.com,,Unregistered/Unlicensed entity offering financial products or services,
capitalinvestmentcentre.com,,capitalinvestmentcentre.com,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39358,39358.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,capitalinvestmentcentre.com,capitalinvestmentcentre.com,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “บริษัท อิชิตัน กรุ๊ป จำกัด มหาชน”,,https://www.facebook.com/profile.php?id=61550532939320,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2643/2568,2025-07-15,39357,39357.0,,2025-07-15,2025-07-15,2025-07-15,https://web-invpublic.sec.or.th/e/2643/2568,Facebook page “บริษัท อิชิตัน กรุ๊ป จำกัด มหาชน”,https://www.facebook.com/profile.php?id=61550532939320,https://www.facebook.com/photo/?fbid=122233709174017764&set=a.122233709552017764,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
oneroyalfx.co,,oneroyalfx.co,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39356,39356.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,oneroyalfx.co,oneroyalfx.co,,Unregistered/Unlicensed entity offering financial products or services,
stockforexinvestment.com,,stockforexinvestment.com,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39355,39355.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,stockforexinvestment.com,stockforexinvestment.com,,Unregistered/Unlicensed entity offering financial products or services,
viptradersclub.com,,viptradersclub.com,Cyprus - Cyprus Securities and Exchange Commission,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,2025-07-15,39354,39354.0,,2025-07-11,2025-07-15,2025-07-15,https://www.cysec.gov.cy/CMSPages/GetFile.aspx?guid=1192b7d8-da24-4dea-9d36-13c6fe97c485,viptradersclub.com,viptradersclub.com,,Unregistered/Unlicensed entity offering financial products or services,
